"src","pat_text"
"unit","per liter"
"unit","per low power field"
"unit","per low powered field"
"unit","per meter"
"unit","per microliter"
"unit","per microlitre"
"unit","per milligram"
"unit","per milliliter"
"unit","per million"
"unit","per minute"
"unit","per month"
"unit","per period"
"unit","per second"
"unit","per square centimeter"
"unit","per square meter"
"unit","per ten billion"
"unit","per total count"
"unit","per trillion"
"unit","per trillion red blood cells"
"unit","per week"
"unit","per year"
"unit","percent"
"unit","percent 0 to 3 hours"
"unit","percent abnormal"
"unit","percent activity"
"unit","percent area reduction"
"unit","percent at 60 minutes"
"unit","percent basal activity"
"unit","percent baseline"
"unit","percent binding"
"unit","percent blockade"
"unit","percent bound"
"unit","percent calculated"
"unit","percent carboxyhemoglobin"
"unit","percent cd19+ cells"
"unit","percent deficient"
"unit","percent diameter reduction"
"unit","percent enzyme activity"
"unit","percent eosinophils"
"unit","percent excreted"
"unit","percent excretion"
"unit","percent fetal erythrocytes"
"unit","percent haemolysis"
"unit","percent hemoglobin"
"unit","percent hemoglobin a1c"
"unit","percent hemolysis"
"unit","percent in gate"
"unit","percent index"
"unit","percent inhibition"
"unit","percent live"
"unit","percent mean normal"
"unit","percent negative control"
"unit","percent normal pooled plasma"
"unit","percent of bacteria"
"unit","percent of lymphocytes"
"unit","percent of normal"
"unit","percent of sperm with positive binding"
"unit","percent of total hemoglobin"
"unit","percent of white blood cells"
"unit","percent oxygen"
"unit","percent oxyhemoglobin"
"unit","percent positive"
"unit","percent precipitation"
"unit","percent saturation"
"unit","percent slope"
"unit","percent sodium chloride"
"unit","percent sperm motility"
"unit","percent total"
"unit","percent total protein"
"unit","percent uptake"
"unit","percent volume"
"unit","percentage abnormal forms"
"unit","percentage activity"
"unit","percentage aggregation"
"unit","percentage aggregation per second"
"unit","percentage area reduction"
"unit","percentage bound"
"unit","percentage daily total food energy intake"
"unit","percentage deficient"
"unit","percentage diameter reduction"
"unit","percentage energy intake"
"unit","percentage energy intake from alcohol"
"unit","percentage energy intake from carbohydrate"
"unit","percentage energy intake from fat"
"unit","percentage energy intake from protein"
"unit","percentage erythrocytes"
"unit","percentage excreted"
"unit","percentage fetal cells"
"unit","percentage gradient"
"unit","percentage hemolysis"
"unit","percentage index"
"unit","percentage inhibition"
"unit","percentage live"
"unit","percentage negative control"
"unit","percentage nitrogen/l"
"unit","percentage normal"
"unit","percentage normal forms"
"unit","percentage of total"
"unit","percentage of total activity"
"unit","percentage of total body surface"
"unit","percentage of total cardiac output"
"unit","percentage of total failed"
"unit","percentage of total lost"
"unit","percentage of total protein"
"unit","percentage of total respiratory cycle"
"unit","percentage oxyhemoglobin"
"unit","percentage positive cells"
"unit","percentage precipitation"
"unit","percentage proof"
"unit","percentage release"
"unit","percentage suppression"
"unit","percentage total hemoglobin"
"unit","percentage unit"
"unit","percentage uptake"
"unit","percentage volume"
"unit","peripheral vascular resistance unit"
"unit","permeability of vacuum"
"unit","permittivity of vacuum"
"unit","pessary"
"unit","pg"
"unit","pg/cell"
"unit","pg/dl"
"unit","pg/l"
"unit","pg/ml"
"unit","ph"
"unit","phot"
"unit","photometric and radiometric quantities"
"unit","pica"
"unit","picogram"
"unit","picogram per cell"
"unit","picogram per deciliter"
"unit","picogram per gram of creatinine"
"unit","picogram per liter"
"unit","picogram per microliter"
"unit","picogram per milligram of creatinine"
"unit","picogram per milliliter"
"unit","picogram per millimeter"
"unit","picogram/cell"
"unit","picogram/deciliter"
"unit","picogram/liter"
"unit","picogram/milliliter"
"unit","picokatal"
"unit","picoliter"
"unit","picolitre"
"unit","picometer"
"unit","picomole"
"unit","picomole per 24 hours"
"unit","picomole per deciliter"
"unit","picomole per eight times 10 to the 8th red blood cells"
"unit","picomole per gram hemoglobin"
"unit","picomole per hour and milligram of hemoglobin"
"unit","picomole per hour per microliter"
"unit","picomole per kilogram"
"unit","picomole per liter"
"unit","picomole per micromole"
"unit","picomole per milligram"
"unit","picomole per milliliter"
"unit","picomole/hour/milliliter"
"unit","picomole/liter"
"unit","picomole/number of cells"
"unit","picosecond"
"unit","pied french foot"
"unit","pillule"
"unit","pint"
"unit","pint (british)"
"unit","pint (us)"
"unit","pint(s)"
"unit","pints/24 hours"
"unit","pints/24h"
"unit","pints/day"
"unit","pints/feed"
"unit","pints/meal"
"unit","pipette"
"unit","pkat"
"unit","pl"
"unit","planck constant"
"unit","plaque forming unit"
"unit","plaster"
"unit","platelets/l"
"unit","platelets/liter"
"unit","plug"
"unit","pmol"
"unit","pmol/g"
"unit","pmol/gm"
"unit","pmol/h/ml"
"unit","pmol/l"
"unit","pmol/number of cells"
"unit","point"
"unit","poise"
"unit","poise per gram"
"unit","portions/day"
"unit","pouce french inch"
"unit","pouch"
"unit","pound"
"unit","pound-force"
"unit","pound (apothecary)"
"unit","pound (troy system)"
"unit","pound (us)"
"unit","pound force (avoirdupois)"
"unit","pound per sqare inch"
"unit","pounds (sterling) per annum"
"unit","pounds (sterling) per day"
"unit","pounds (sterling) per hour"
"unit","pounds (sterling) per month"
"unit","pounds (sterling) per week"
"unit","pounds sterling"
"unit","pounds/square inch"
"unit","ppb"
"unit","ppm"
"unit","prefilled syringe - unit of product usage"
"unit","printer's pica"
"unit","printer's point"
"unit","prism diopter"
"unit","prism diopters"
"unit","protein nitrogen unit"
"unit","proton mass"
"unit","puff - unit of product usage"
"unit","puff(s)"
"unit","pulses/second"
"unit","pump - unit of product usage"
"unit","quart (british)"
"unit","quart (us)"
"unit","rad"
"unit","rad/minute"
"unit","radian"
"unit","radiation absorbed dose"
"unit","radiation absorbed dose per minute"
"unit","radiation dose equivalent"
"unit","radiation equivalent man"
"unit","radiation half-value thickness unit"
"unit","ramden's chain"
"unit","ratio"
"unit","ratio unit"
"unit","rectal capsule - unit of product usage"
"unit","rectal tablet - unit of product usage"
"unit","red blood cells per high power field"
"unit","red blood cells per microliter"
"unit","relative"
"unit","relative to h2o"
"unit","relative to saline"
"unit","rem"
"unit","ret"
"unit","retinol equivalents"
"unit","revolutions per minute"
"unit","ring suppository(ies)"
"unit","risk"
"unit","rod (british)"
"unit","rod (us)"
"unit","roentgen"
"unit","roentgen per hour"
"unit","roentgen per minute"
"unit","roentgen/hour"
"unit","roentgen/minute"
"unit","rpm"
"unit","rwandan franc"
"unit","sachet"
"unit","sachet - unit of product usage"
"unit","scoop - unit of product usage"
"unit","scoop(s)"
"unit","scoops/24h"
"unit","scoops/day"
"unit","scoops/feed"
"unit","scoops/meal"
"unit","score"
"unit","scquare meter per second"
"unit","scruple"
"unit","second"
"unit","second - unit"
"unit","seconds"
"unit","seconds of arc"
"unit","section"
"unit","serving"
"unit","short ton (us)"
"unit","si-derived unit of acceleration"
"unit","si-derived unit of area"
"unit","si-derived unit of catalytic concentration"
"unit","si-derived unit of concentration"
"unit","si-derived unit of linear velocity"
"unit","si-derived unit of rate"
"unit","si-derived unit of volume"
"unit","si unit of amount of substance"
"unit","si unit of catalytic amount"
"unit","si unit of energy"
"unit","si unit of enzyme catalysis"
"unit","si unit of force"
"unit","si unit of frequency"
"unit","si unit of length"
"unit","si unit of mass"
"unit","si unit of mass per calorific quantity"
"unit","si unit of mass per feed"
"unit","si unit of mass per meal"
"unit","si unit of mass per unit body weight"
"unit","si unit of power"
"unit","si unit of pressure"
"unit","si unit of radionuclide source activity"
"unit","si unit of temperature"
"unit","si unit of time"
"unit","si unit of volume per feed"
"unit","si unit of volume per meal"
"unit","si unit of volume per unit body weight"
"unit","si units of energy per unit time"
"unit","si units of mass per unit time"
"unit","si units of volume per unit time"
"unit","siemens"
"unit","sievert"
"unit","signal to cutoff ratio"
"unit","small pots/day"
"unit","small slices/day"
"unit","small slices/meal"
"unit","smoot"
"unit","somogyi unit"
"unit","sperm motility at 60 minutes"
"unit","spermatozoa per milliliter"
"unit","sperms/milliliter"
"unit","sperms/ml"
"unit","sphere"
"unit","sponge"
"unit","sponge - unit of product usage"
"unit","spoonful"
"unit","spray - unit of product usage"
"unit","spray(s)"
"unit","sq. cm"
"unit","sq. ft"
"unit","sq. in"
"unit","sq. m"
"unit","sq. mm"
"unit","sq. yd"
"unit","square centimeter"
"unit","square centimetres"
"unit","square decimetre"
"unit","square foot"
"unit","square inch"
"unit","square meter"
"unit","square meter gram per cubical second (10*-3 watt)"
"unit","square meter gram per square second (10*-3 joule)"
"unit","square meter gram per square second and coulomb (10*-3 volt)"
"unit","square meter pre square second"
"unit","square meters"
"unit","square mile"
"unit","square millimeter"
"unit","square millimeters"
"unit","square rod"
"unit","square yard"
"unit","squirt - unit of product usage"
"unit","standard acceleration of free fall"
"unit","standard atmosphere"
"unit","standardized quality unit"
"unit","standardized quality unit per milliliter"
"unit","statute mile"
"unit","steradian"
"unit","stere"
"unit","stick"
"unit","stick - unit of product usage"
"unit","stilb"
"unit","stokes"
"unit","stone"
"unit","stones - unit"
"unit","straw"
"unit","streptozyme (stz) agglutination titer unit"
"unit","strip"
"unit","strip - unit of product usage"
"unit","sublingual tablet - unit of product usage"
"unit","suppository"
"unit","suppository - unit of product usage"
"unit","suppository(ies)"
"unit","sv"
"unit","svedberg unit"
"unit","swab - unit of product usage"
"unit","synodal month"
"unit","syringe"
"unit","syringe(s)"
"unit","system"
"unit","tablespoon"
"unit","tablespoon(s)"
"unit","tablespoonful - unit of product usage"
"unit","tablespoons/day"
"unit","tablespoons/meal"
"unit","tablet"
"unit","tablet - unit of product usage"
"unit","tampon"
"unit","tampon - unit of product usage"
"unit","teaspoon"
"unit","teaspoon - unit of product usage"
"unit","teaspoon(s)"
"unit","teaspoonful - unit of product usage"
"unit","teaspoons/day"
"unit","teaspoons/meal"
"unit","technical atmosphere"
"unit","ten million"
"unit","ten thousand"
"unit","ten thousand per microliter"
"unit","ten unit"
"unit","tesla"
"unit","the number pi"
"unit","the number ten"
"unit","thermal unit (british)"
"unit","thermal unit (international)"
"unit","thermochemical british thermal unit"
"unit","thermochemical calorie"
"unit","thou/mcl"
"unit","thousand"
"unit","thousand allergen-specific ige antibody units per liter"
"unit","thousand cells per liter"
"unit","thousand copies per liter"
"unit","thousand copies per milliliter"
"unit","thousand per cubic millimeter"
"unit","thousand per liter"
"unit","thousand per microliter"
"unit","thousand per milliliter"
"unit","thousand red blood cells"
"unit","thousand unit"
"unit","thousandth per microliter"
"unit","thread"
"unit","times"
"unit","times average"
"unit","times per morning"
"unit","times/day"
"unit","times/hour"
"unit","times/month"
"unit","times/morning"
"unit","times/night"
"unit","times/week"
"unit","times/year"
"unit","titer"
"unit","todd unit"
"unit","ton"
"unit","tonne"
"unit","tonnes"
"unit","tons"
"unit","torr"
"unit","tot/mech"
"unit","total/mechanical"
"unit","township"
"unit","trillion"
"unit","trillion cells per liter"
"unit","trillion copies per milliliter"
"unit","trillion per liter"
"unit","trillion per milliliter"
"unit","trillion/milliliter"
"unit","trimester"
"unit","troland"
"unit","tropical year"
"unit","tu"
"unit","tube"
"unit","tube - unit of product usage"
"unit","tube(s)"
"unit","tuberculin unit"
"unit","tuberculin unit per milliliter"
"unit","tuberculin units"
"unit","u/2hr"
"unit","u/cm2"
"unit","u/day"
"unit","u/dl"
"unit","u/g"
"unit","u/hour"
"unit","u/kg"
"unit","u/kg/day"
"unit","u/kg/hr"
"unit","u/kg/min"
"unit","u/l"
"unit","u/m2"
"unit","u/m3"
"unit","u/mg"
"unit","u/min"
"unit","u/ml"
"unit","u/week"
"unit","uci"
"unit","ueq"
"unit","ug retinol equivalents/day"
"unit","ug retinol equivalents/kg body weight"
"unit","ug/1000kcal"
"unit","ug/2 hours"
"unit","ug/24h"
"unit","ug/day"
"unit","ug/day/sq. m"
"unit","ug/dl"
"unit","ug/dl ercs"
"unit","ug/feed"
"unit","ug/g"
"unit","ug/g dry weight tissue"
"unit","ug/g protein"
"unit","ug/g stool"
"unit","ug/h"
"unit","ug/kg"
"unit","ug/kg body weight"
"unit","ug/l"
"unit","ug/meal"
"unit","ug/min"
"unit","ug/ml"
"unit","ug/mmol creatinine"
"unit","ug/specimen"
"unit","ug/sq.m"
"unit","uge1/g"
"unit","ugy"
"unit","ugy/h"
"unit","ugy/min"
"unit","uiu"
"unit","uiu per unit volume"
"unit","uiu/erc"
"unit","uiu/g prot"
"unit","uiu/ml"
"unit","ukat"
"unit","ul"
"unit","um"
"unit","umol"
"unit","umol/24h"
"unit","umol/day"
"unit","umol/day/kg"
"unit","umol/dl"
"unit","umol/ejaculate"
"unit","umol/g"
"unit","umol/g dry weight tissue"
"unit","umol/g hb"
"unit","umol/g wet weight tissue"
"unit","umol/h"
"unit","umol/h/g hb"
"unit","umol/h/l"
"unit","umol/h/ml"
"unit","umol/h/ml whole blood"
"unit","umol/kg"
"unit","umol/kg body weight"
"unit","umol/l"
"unit","umol/min/g hb"
"unit","umol/min/ml"
"unit","umol/ml ercs"
"unit","umol/mol hb"
"unit","unified atomic mass unit"
"unit","unit"
"unit","unit denominators"
"unit","unit dose"
"unit","unit of acceleration"
"unit","unit of acoustic measurement"
"unit","unit of amount of substance"
"unit","unit of angular measurement"
"unit","unit of angular velocity"
"unit","unit of anthropometric measurement"
"unit","unit of antibody assay"
"unit","unit of antigen assay"
"unit","unit of area"
"unit","unit of atomic mass"
"unit","unit of biological and biochemical measurement"
"unit","unit of blood analysis"
"unit","unit of blood corpuscle analysis"
"unit","unit of blood factor analysis"
"unit","unit of blood globulin analysis"
"unit","unit of bone density"
"unit","unit of calendar time"
"unit","unit of calorific content"
"unit","unit of cardiothoracic assessment"
"unit","unit of cell and cast assay"
"unit","unit of compliance"
"unit","unit of concentration"
"unit","unit of creatinine analysis"
"unit","unit of currency"
"unit","unit of density"
"unit","unit of dietary carbohydrate exchange"
"unit","unit of dietary energy measurement"
"unit","unit of dietary equivalents"
